"id","home_odds_l20","home_odds_l19","home_odds_l18","home_odds_l17","home_odds_l16","home_odds_l15","home_odds_l14","home_odds_l13","home_odds_l12","home_odds_l11","home_odds_l10","home_odds_l9","home_odds_l8","home_odds_l7","home_odds_l6","home_odds_l5","home_odds_l4","home_odds_l3","home_odds_l2","home_odds_l1","home_odds_l0","draw_odds_l20","draw_odds_l19","draw_odds_l18","draw_odds_l17","draw_odds_l16","draw_odds_l15","draw_odds_l14","draw_odds_l13","draw_odds_l12","draw_odds_l11","draw_odds_l10","draw_odds_l9","draw_odds_l8","draw_odds_l7","draw_odds_l6","draw_odds_l5","draw_odds_l4","draw_odds_l3","draw_odds_l2","draw_odds_l1","draw_odds_l0","away_odds_l20","away_odds_l19","away_odds_l18","away_odds_l17","away_odds_l16","away_odds_l15","away_odds_l14","away_odds_l13","away_odds_l12","away_odds_l11","away_odds_l10","away_odds_l9","away_odds_l8","away_odds_l7","away_odds_l6","away_odds_l5","away_odds_l4","away_odds_l3","away_odds_l2","away_odds_l1","away_odds_l0","result"
"2025-06-19_Flora U21_Tallinna Kalev U21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.57,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.69,3.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.25,2.74,"X"
"2025-06-19_Levadia U21_FC Tallinn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.93,3.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.69,3.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.04,1.94,"2"
"2025-06-19_Elva_Viimsi JK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.36,1.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.9,8.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.91,13.26,"1"
"2025-06-19_Tartu Welco_Nomme Kalju U21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.1,8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.27,6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.22,1.21,"2"
"2025-07-17_Nomme Utd_Flora U21",NA,NA,NA,NA,NA,NA,NA,1.22,NA,NA,NA,NA,NA,NA,4.58,3.98,1.28,1.42,NA,1.2,1.14,NA,NA,NA,NA,NA,NA,NA,6.09,NA,NA,NA,NA,NA,NA,4.5,5.23,5.29,4.5,NA,6.3,6.83,NA,NA,NA,NA,NA,NA,NA,8.57,NA,NA,NA,NA,NA,NA,1.51,1.51,7.48,5.68,NA,9.48,14.04,"1"
"2025-07-23_Viimsi JK_Tartu Welco",NA,2.08,NA,NA,NA,NA,NA,NA,24.05,NA,NA,NA,NA,NA,1.63,1.63,3.82,1.08,1.12,2.01,NA,NA,3.96,NA,NA,NA,NA,NA,NA,9.99,NA,NA,NA,NA,NA,4.1,4.38,3.76,8.82,7.9,3.78,NA,NA,2.71,NA,NA,NA,NA,NA,NA,1.06,NA,NA,NA,NA,NA,4.08,3.81,1.73,17.31,13.07,2.95,NA,"1"
"2025-07-05_Elva_Tallinna Kalev U21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.58,NA,"1"
"2025-07-05_FC Tallinn_Tartu Welco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.19,NA,"2"
"2025-07-17_Nomme Utd_Flora U21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.58,3.98,1.28,1.42,NA,1.2,1.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,5.23,5.29,4.5,NA,6.3,6.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.51,1.51,7.48,5.68,NA,9.48,14.04,"1"
"2025-07-23_Viimsi JK_Tartu Welco",NA,NA,NA,NA,NA,NA,NA,NA,24.05,NA,NA,NA,NA,NA,1.63,1.63,3.82,1.08,1.12,2.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.99,NA,NA,NA,NA,NA,4.1,4.38,3.76,8.82,7.9,3.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.06,NA,NA,NA,NA,NA,4.08,3.81,1.73,17.31,13.07,2.95,NA,"1"
