"id","home_odds_l20","home_odds_l19","home_odds_l18","home_odds_l17","home_odds_l16","home_odds_l15","home_odds_l14","home_odds_l13","home_odds_l12","home_odds_l11","home_odds_l10","home_odds_l9","home_odds_l8","home_odds_l7","home_odds_l6","home_odds_l5","home_odds_l4","home_odds_l3","home_odds_l2","home_odds_l1","home_odds_l0","draw_odds_l20","draw_odds_l19","draw_odds_l18","draw_odds_l17","draw_odds_l16","draw_odds_l15","draw_odds_l14","draw_odds_l13","draw_odds_l12","draw_odds_l11","draw_odds_l10","draw_odds_l9","draw_odds_l8","draw_odds_l7","draw_odds_l6","draw_odds_l5","draw_odds_l4","draw_odds_l3","draw_odds_l2","draw_odds_l1","draw_odds_l0","away_odds_l20","away_odds_l19","away_odds_l18","away_odds_l17","away_odds_l16","away_odds_l15","away_odds_l14","away_odds_l13","away_odds_l12","away_odds_l11","away_odds_l10","away_odds_l9","away_odds_l8","away_odds_l7","away_odds_l6","away_odds_l5","away_odds_l4","away_odds_l3","away_odds_l2","away_odds_l1","away_odds_l0","result"
"2025-05-27_Valentine_Broadmeadow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.82,NA,NA,"2"
"2025-05-28_Valentine_Broadmeadow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.12,NA,NA
"2025-06-07_Adamstown Rosebud_Charlestown Azzurri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.01,1.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.64,4.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.57,3.02,NA,NA,NA,NA,NA,NA,NA,"X"
"2025-06-11_Newcastle Olympic_New Lambton",NA,NA,NA,NA,NA,NA,NA,NA,1.82,1.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.46,4.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.03,3.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"X"
"2025-06-12_Newcastle Olympic_New Lambton",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.67,NA,NA
"2025-07-02_Weston Bears_Lambton J.",4.02,4.22,4.46,1.35,NA,NA,NA,1.38,4.2,2.2,2.2,NA,11.09,1.25,NA,NA,NA,1.93,NA,NA,NA,4.14,4.32,4.37,4.94,NA,NA,NA,4.61,4.75,4.2,4.2,NA,7.76,5.5,NA,NA,NA,3.7,NA,NA,NA,1.61,1.58,1.56,6.44,NA,NA,NA,5.79,1.53,2.5,2.45,NA,1.14,8.71,NA,NA,NA,3.2,NA,NA,NA,NA
"2025-07-02_Maitland_Broadmeadow",1.17,1.12,1.12,4.4,NA,NA,NA,2.12,1.23,2.47,1.12,NA,3.23,2.44,NA,NA,NA,8,NA,NA,NA,6.66,8.28,8.08,4.12,NA,NA,NA,3.69,5.86,3.45,8.83,NA,3.91,3.89,NA,NA,NA,5.8,NA,NA,NA,9.72,12.85,12.81,1.58,NA,NA,NA,2.68,8.58,2.46,11.87,NA,1.86,2.31,NA,NA,NA,1.25,NA,NA,NA,"X"
"2025-07-02_Weston Bears_Lambton J.",NA,NA,NA,NA,NA,NA,NA,1.38,4.2,2.2,2.2,NA,11.09,1.25,NA,NA,NA,1.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.61,4.75,4.2,4.2,NA,7.76,5.5,NA,NA,NA,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.79,1.53,2.5,2.45,NA,1.14,8.71,NA,NA,NA,3.2,NA,NA,NA,NA
"2025-07-02_Maitland_Broadmeadow",NA,NA,NA,NA,NA,NA,NA,2.12,1.23,2.47,1.12,NA,3.23,2.44,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.69,5.86,3.45,8.83,NA,3.91,3.89,NA,NA,NA,5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.68,8.58,2.46,11.87,NA,1.86,2.31,NA,NA,NA,1.25,NA,NA,NA,"X"
"2025-07-08_Charlestown Azzurri_Edgeworth E.",NA,1.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
